refugee_id,family_size,origin_country,primary_language,education_level,skill_type,years_experience,trauma_level,aid_dependency_ratio,has_family_network,preferred_cost_level,adaptability_index
3554,4,Country_23,English,Bachelor,Carpentry,24,4,0.44,0,Low,0.77
3555,6,Country_6,Dari,Master,Plumbing,18,2,0.27,1,Medium,0.18
3556,1,Country_59,Swahili,Master,Teaching,22,2,0.83,1,Medium,0.97
3557,6,Country_111,French,Master,Retail,5,3,0.58,0,Medium,0.64
3558,8,Country_57,English,Master,Plumbing,12,1,0.12,1,Medium,0.33
3559,4,Country_54,Arabic,Secondary,Plumbing,3,2,0.38,0,Medium,0.73
3560,4,Country_91,French,Primary,Logistics,21,5,0.81,0,High,0.96
3561,1,Country_24,Urdu,Primary,Plumbing,19,3,0.86,0,High,0.63
3562,2,Country_110,Swahili,Primary,Teaching,1,1,0.63,1,Medium,0.3
3563,5,Country_33,English,Primary,Agriculture,19,3,0.33,0,Medium,0.93
3564,5,Country_23,Spanish,Primary,Teaching,14,1,0.9,0,Medium,0.55
3565,1,Country_3,Dari,Master,Agriculture,8,5,0.09,1,Low,0.8
3566,2,Country_8,French,Secondary,Healthcare,25,1,0.36,1,High,0.98
3567,1,Country_18,Spanish,Primary,Logistics,8,2,0.57,0,High,0.7
3568,5,Country_19,English,Bachelor,IT,4,3,0.32,1,Medium,0.75
3569,8,Country_14,Urdu,Master,Carpentry,6,5,0.0,0,Medium,0.69
3570,8,Country_118,English,Primary,IT,20,2,0.2,0,Medium,0.4
3571,4,Country_51,Urdu,Bachelor,Agriculture,9,2,0.82,0,High,0.9
3572,3,Country_14,Dari,Primary,Engineering,19,2,0.24,0,Medium,0.14
3573,8,Country_33,French,Bachelor,Engineering,12,3,0.07,1,Medium,0.04
3574,6,Country_19,English,Primary,Agriculture,12,4,0.15,0,Low,0.86
3575,8,Country_10,Arabic,None,Logistics,4,2,0.32,1,Low,0.44
3576,6,Country_47,Urdu,None,Engineering,6,4,0.96,0,Low,0.39
3577,6,Country_52,English,Secondary,Retail,24,5,0.42,0,Medium,0.99
3578,3,Country_66,Arabic,None,Engineering,3,5,0.2,0,Medium,0.52
3579,5,Country_106,Swahili,Bachelor,IT,15,2,0.74,1,Low,0.12
3580,4,Country_60,Urdu,Master,Retail,9,2,0.18,1,High,0.08
3581,8,Country_74,Swahili,Master,Engineering,20,4,0.7,0,Medium,0.78
3582,2,Country_96,Spanish,Master,Plumbing,8,2,0.54,1,Medium,0.7
3583,2,Country_8,English,Secondary,Logistics,5,1,0.89,1,Low,0.38
3584,7,Country_7,Swahili,Secondary,Construction,2,5,0.11,1,Low,0.85
3585,8,Country_100,Dari,Master,Engineering,7,5,0.69,1,High,0.6
3586,5,Country_11,French,Master,Agriculture,19,5,0.6,1,Medium,0.14
3587,4,Country_87,Urdu,Primary,IT,5,5,0.02,0,Low,0.63
3588,6,Country_44,Swahili,Bachelor,Agriculture,12,5,0.92,0,Medium,0.74
3589,8,Country_109,Dari,None,Healthcare,4,5,0.28,1,Low,0.37
3590,1,Country_89,English,None,Healthcare,5,5,0.59,1,Low,0.29
3591,7,Country_63,English,Bachelor,Retail,1,1,0.46,0,Medium,0.23
3592,6,Country_30,Arabic,Primary,Teaching,16,2,0.02,0,High,0.41
3593,1,Country_10,French,Bachelor,Logistics,11,2,0.05,0,Low,0.82
3594,6,Country_65,Urdu,Master,Healthcare,23,1,0.89,0,Medium,0.58
3595,3,Country_106,French,Primary,Engineering,24,1,0.12,1,High,0.97
3596,4,Country_9,Swahili,Bachelor,Healthcare,10,2,0.85,0,Medium,0.29
3597,4,Country_6,Dari,None,IT,11,5,0.13,1,Low,0.54
3598,5,Country_45,English,Master,Engineering,18,1,0.46,1,Low,0.73
3599,1,Country_51,Urdu,None,Construction,19,2,0.08,1,Medium,0.54
3600,1,Country_70,Urdu,Secondary,Construction,21,2,0.98,0,Low,0.96
3601,4,Country_92,Urdu,Master,Engineering,11,2,0.41,1,Medium,0.45
3602,5,Country_32,Dari,Bachelor,Teaching,4,4,0.53,0,High,0.79
3603,8,Country_45,Swahili,Master,IT,2,3,0.73,1,High,0.03
3604,6,Country_27,Dari,Secondary,IT,8,5,0.36,1,High,0.83
3605,7,Country_118,French,Primary,Engineering,25,1,0.72,0,High,0.49
3606,6,Country_84,Spanish,Master,Plumbing,8,3,0.6,0,Low,0.06
3607,5,Country_23,French,None,Agriculture,2,2,0.08,1,High,0.51
3608,6,Country_53,Dari,Secondary,Healthcare,23,1,0.16,1,Low,0.34
3609,8,Country_40,Spanish,Master,Carpentry,14,3,0.52,0,Low,0.87
3610,1,Country_91,Dari,Primary,Engineering,17,4,0.34,1,High,0.8
3611,5,Country_3,English,Primary,Carpentry,17,2,0.33,1,High,0.12
3612,3,Country_112,English,Secondary,Agriculture,2,3,0.73,0,Low,0.47
3613,8,Country_44,Spanish,Master,Logistics,12,3,0.84,0,Medium,0.5
3614,5,Country_117,English,Master,Engineering,12,5,0.65,0,Medium,0.41
3615,7,Country_16,Swahili,None,Retail,21,4,0.25,1,High,0.38
3616,3,Country_78,English,Primary,Engineering,14,2,0.36,0,High,0.95
3617,6,Country_85,Arabic,Master,Plumbing,2,3,0.18,1,High,0.53
3618,5,Country_100,Arabic,None,Engineering,5,1,0.32,1,Medium,0.98
3619,8,Country_41,Swahili,Primary,Teaching,18,1,0.53,0,Low,0.57
3620,3,Country_72,English,Master,Agriculture,3,5,0.75,1,High,0.32
3621,6,Country_38,Urdu,Primary,Carpentry,2,2,0.95,0,High,0.26
3622,1,Country_69,French,None,Plumbing,23,4,0.58,0,Medium,0.81
3623,1,Country_55,Spanish,Bachelor,Healthcare,8,5,0.59,0,Medium,0.39
3624,4,Country_117,French,Secondary,Construction,3,2,0.3,0,Medium,0.79
3625,6,Country_33,Arabic,Primary,Logistics,24,2,0.05,1,Low,0.47
3626,2,Country_115,Spanish,Primary,Carpentry,22,5,0.19,0,High,0.12
3627,2,Country_115,Urdu,None,Healthcare,20,4,0.84,0,High,0.25
3628,8,Country_25,English,None,Teaching,19,1,0.88,0,Low,0.24
3629,5,Country_103,Arabic,None,Engineering,1,3,0.09,0,Medium,0.43
3630,3,Country_15,French,Bachelor,Plumbing,2,1,0.46,0,Medium,0.93
3631,1,Country_74,Urdu,Primary,Construction,10,1,0.49,0,Medium,0.51
3632,5,Country_30,Dari,None,Plumbing,1,5,0.27,0,High,0.44
3633,8,Country_4,Dari,None,Healthcare,3,2,0.32,0,High,0.08
3634,6,Country_47,Dari,Master,Plumbing,4,4,0.08,0,High,0.48
3635,8,Country_74,English,Secondary,Healthcare,4,1,0.46,0,Low,0.96
3636,3,Country_119,French,None,Healthcare,10,4,0.72,1,High,0.45
3637,5,Country_27,French,Bachelor,Retail,23,5,0.75,0,Medium,0.45
3638,3,Country_37,Urdu,None,Teaching,24,3,0.1,1,Medium,0.51
3639,8,Country_115,French,Bachelor,Logistics,25,5,0.43,0,Medium,0.81
3640,5,Country_35,Arabic,None,Teaching,14,1,0.22,1,Medium,0.55
3641,7,Country_116,French,None,Agriculture,22,2,0.57,0,High,0.55
3642,4,Country_109,Dari,Secondary,Healthcare,3,1,0.38,1,Low,0.73
3643,6,Country_55,Dari,Bachelor,Retail,25,4,0.86,0,Low,0.88
3644,8,Country_89,Spanish,Master,Carpentry,12,4,0.26,1,Medium,0.42
3645,7,Country_64,Arabic,None,Retail,10,4,0.4,1,Medium,0.39
3646,2,Country_84,French,Master,Construction,15,2,0.01,1,Medium,0.37
3647,1,Country_3,English,None,Plumbing,6,4,0.28,0,High,0.01
3648,7,Country_78,Spanish,Secondary,Engineering,9,5,0.87,0,Low,0.12
3649,3,Country_8,Urdu,Bachelor,Healthcare,5,2,0.95,1,High,0.92
3650,7,Country_1,Spanish,Primary,IT,20,5,0.01,0,Low,0.24
3651,5,Country_76,Swahili,Secondary,IT,8,1,0.7,0,High,0.16
3652,3,Country_45,Dari,Primary,Healthcare,8,3,0.02,1,Medium,0.31
3653,1,Country_97,French,Master,Retail,12,2,0.29,0,Medium,0.52
3654,4,Country_26,Dari,Bachelor,Plumbing,10,3,0.68,1,High,0.15
3655,3,Country_104,Arabic,Bachelor,Engineering,0,2,0.05,1,Low,0.54
3656,1,Country_50,Arabic,Master,Logistics,18,5,0.61,1,High,0.52
3657,4,Country_2,Urdu,Secondary,Retail,7,4,0.75,0,Low,0.33
3658,6,Country_26,Swahili,Bachelor,Retail,20,3,0.53,1,Low,0.98
3659,3,Country_105,Swahili,Primary,Carpentry,3,3,0.64,1,Medium,0.88
3660,7,Country_106,Spanish,Bachelor,Teaching,9,5,0.62,1,High,0.61
3661,7,Country_33,Swahili,Primary,Engineering,0,2,0.27,1,Medium,0.33
3662,7,Country_35,English,None,Logistics,18,3,0.53,1,Medium,1.0
3663,5,Country_76,English,Primary,Logistics,5,4,0.66,1,Low,0.56
3664,2,Country_35,Spanish,Secondary,Teaching,23,4,0.01,1,High,0.38
3665,4,Country_56,English,Secondary,Retail,8,4,0.07,1,Low,0.99
3666,3,Country_110,French,Secondary,Logistics,9,4,0.7,1,Low,0.36
3667,5,Country_55,Spanish,Primary,Teaching,7,3,0.82,0,Low,0.81
3668,5,Country_86,Swahili,Secondary,Retail,10,1,0.39,1,High,0.71
3669,4,Country_34,Arabic,Bachelor,IT,11,5,0.46,1,Low,0.65
3670,6,Country_81,Urdu,Bachelor,Construction,15,5,0.89,0,High,0.1
3671,1,Country_109,English,Bachelor,Carpentry,0,2,0.03,0,Low,0.38
3672,5,Country_44,French,Master,Retail,12,5,0.17,1,High,0.67
3673,4,Country_34,French,Bachelor,Teaching,10,1,0.32,1,High,0.87
3674,2,Country_58,Arabic,None,Healthcare,21,3,0.6,1,Medium,0.67
3675,5,Country_52,Arabic,Bachelor,Agriculture,8,5,0.54,0,Medium,0.15
3676,3,Country_89,English,Bachelor,Agriculture,2,1,0.27,0,Low,0.94
3677,2,Country_1,Arabic,None,Healthcare,20,3,0.39,1,Low,0.96
3678,8,Country_109,Urdu,Master,Logistics,9,1,0.07,0,Low,0.41
3679,4,Country_51,Urdu,Secondary,Teaching,8,4,0.79,1,High,0.83
3680,2,Country_35,Arabic,None,Engineering,16,3,0.23,0,Medium,0.11
3681,3,Country_6,Spanish,None,Teaching,25,2,0.51,1,Low,0.68
3682,2,Country_50,Swahili,None,Construction,11,1,0.93,1,Low,0.42
3683,3,Country_110,Dari,None,Carpentry,18,3,0.41,1,High,0.28
3684,7,Country_32,French,Master,Teaching,3,2,0.52,0,Low,0.46
3685,7,Country_96,Swahili,Bachelor,Teaching,13,4,0.65,1,Medium,0.63
3686,6,Country_18,Urdu,None,Construction,10,1,0.3,1,Low,0.33
3687,8,Country_85,Swahili,None,Engineering,8,2,0.71,1,Medium,0.51
3688,6,Country_115,Urdu,Primary,Retail,20,4,0.64,1,Medium,0.94
3689,4,Country_27,English,Secondary,Engineering,20,2,0.28,1,Low,0.71
3690,5,Country_111,French,Primary,Retail,18,1,0.74,1,Medium,0.62
3691,4,Country_102,French,Master,Agriculture,6,3,0.12,0,High,0.61
3692,3,Country_13,Swahili,None,Engineering,13,4,0.5,0,High,0.91
3693,7,Country_108,Swahili,Primary,Logistics,4,3,0.42,0,Medium,0.96
3694,2,Country_76,Spanish,Master,Construction,3,5,0.55,0,High,0.33
3695,8,Country_46,French,Secondary,IT,21,3,0.29,0,Medium,0.3
3696,8,Country_81,Arabic,Primary,Engineering,1,3,0.48,1,Medium,0.3
3697,3,Country_17,French,None,Healthcare,10,1,0.13,1,Medium,0.6
3698,2,Country_68,English,Secondary,IT,4,3,0.47,1,Low,0.35
3699,1,Country_85,Spanish,Secondary,IT,15,2,0.1,1,High,0.62
3700,7,Country_97,Urdu,Bachelor,Engineering,10,5,0.75,1,Low,0.35
3701,8,Country_52,Spanish,Secondary,Agriculture,25,3,0.33,0,High,0.14
3702,6,Country_60,Urdu,Secondary,Engineering,7,1,0.05,1,Low,0.86
3703,3,Country_63,Arabic,Secondary,Carpentry,21,2,0.95,1,Low,0.37
3704,6,Country_109,Urdu,Secondary,Retail,14,5,0.89,1,Medium,0.9
3705,2,Country_14,Urdu,Secondary,Construction,21,1,0.73,1,Medium,0.14
3706,4,Country_58,Arabic,Secondary,IT,11,5,0.24,0,Low,0.39
3707,5,Country_70,Dari,Bachelor,Retail,15,2,0.02,0,High,0.03
3708,1,Country_113,Spanish,Master,Engineering,19,5,0.15,1,Medium,0.79
3709,1,Country_33,Dari,Bachelor,Carpentry,18,4,0.61,1,High,0.68
3710,4,Country_18,Swahili,Bachelor,Plumbing,12,1,0.64,0,High,0.61
3711,5,Country_60,Dari,Primary,Engineering,7,5,0.08,0,Low,0.07
3712,8,Country_70,Spanish,Master,Engineering,0,3,0.58,1,High,0.99
3713,3,Country_71,Urdu,Bachelor,IT,5,1,0.56,1,Low,0.15
3714,1,Country_54,Spanish,Secondary,Healthcare,14,1,0.16,1,Low,0.28
3715,7,Country_47,Urdu,Primary,Engineering,7,5,0.15,0,Low,0.99
3716,3,Country_2,Spanish,None,Retail,24,1,0.57,1,Medium,0.01
3717,6,Country_25,Spanish,Secondary,Teaching,10,4,0.86,1,High,0.98
3718,4,Country_11,Dari,None,Teaching,22,2,0.66,1,Medium,0.54
3719,6,Country_119,Arabic,Master,Logistics,13,5,0.12,1,Medium,0.02
3720,8,Country_73,English,Master,Retail,8,4,0.52,1,High,0.68
3721,1,Country_43,Urdu,Master,Teaching,24,2,0.54,1,Medium,0.08
3722,3,Country_94,French,Primary,Logistics,2,5,0.88,0,Low,0.05
3723,4,Country_61,English,Bachelor,Retail,15,3,0.39,0,Low,0.0
3724,2,Country_85,Dari,Bachelor,Carpentry,18,1,0.73,1,Low,0.7
3725,7,Country_77,Swahili,None,Construction,8,3,0.77,0,High,0.87
3726,6,Country_75,Arabic,Primary,Teaching,18,5,0.61,0,High,0.69
3727,5,Country_50,English,Secondary,Teaching,6,4,0.79,0,Low,0.72
3728,2,Country_79,Arabic,Secondary,Construction,8,4,0.35,1,Medium,0.57
3729,7,Country_58,French,None,Engineering,15,4,0.91,0,High,0.04
3730,3,Country_95,English,None,Engineering,20,3,0.8,0,Medium,0.28
3731,5,Country_68,Spanish,Bachelor,IT,10,2,0.27,1,High,0.83
3732,5,Country_39,Urdu,Master,Construction,1,1,0.29,1,Low,0.76
3733,1,Country_47,Swahili,Master,IT,18,4,0.92,0,Low,0.11
3734,3,Country_69,Arabic,None,Agriculture,2,3,0.24,0,High,0.25
3735,2,Country_117,Arabic,Primary,Engineering,18,2,0.02,1,Medium,0.39
3736,8,Country_9,Dari,Primary,Teaching,17,2,0.97,0,High,0.94
3737,5,Country_73,Swahili,None,Healthcare,18,5,0.43,0,Medium,0.96
3738,7,Country_81,Arabic,Secondary,Construction,17,5,0.03,1,Low,0.18
3739,8,Country_83,Dari,Bachelor,Construction,14,1,0.52,0,High,0.84
3740,5,Country_32,Spanish,Primary,Engineering,0,4,0.63,0,Low,0.51
3741,4,Country_86,Swahili,Secondary,IT,2,4,0.48,1,Low,0.28
3742,5,Country_23,Spanish,None,Construction,12,5,0.35,0,High,0.02
3743,2,Country_45,Swahili,None,Agriculture,18,1,0.96,0,Medium,0.22
3744,1,Country_31,Spanish,Primary,Healthcare,6,2,0.43,0,Medium,0.14
3745,7,Country_72,Arabic,None,Agriculture,12,4,0.14,1,High,0.23
3746,2,Country_95,Arabic,Master,Construction,4,2,0.29,0,High,0.7
3747,8,Country_30,English,None,Engineering,23,1,0.96,1,High,0.96
3748,2,Country_105,Arabic,Master,Plumbing,3,1,0.24,0,High,0.42
3749,7,Country_93,French,Master,Construction,6,2,0.07,1,Low,0.44
3750,5,Country_37,Spanish,Bachelor,Construction,17,5,0.96,0,Medium,0.42
3751,4,Country_45,Urdu,None,Healthcare,8,5,0.4,0,Medium,0.87
3752,1,Country_99,Arabic,Secondary,Retail,7,4,0.84,0,High,0.56
3753,3,Country_46,Dari,None,Retail,11,1,0.15,1,High,0.46
3754,8,Country_106,Arabic,None,Retail,6,4,0.35,0,High,0.14
3755,2,Country_42,French,None,Healthcare,19,4,0.94,0,Low,0.08
3756,3,Country_33,English,Bachelor,Construction,9,1,0.11,0,High,0.6
3757,1,Country_92,Arabic,Primary,IT,4,5,0.23,1,Medium,0.25
3758,8,Country_109,Swahili,Bachelor,Retail,2,4,0.1,0,Low,0.51
3759,6,Country_101,Dari,Bachelor,Construction,16,2,0.81,1,High,0.96
3760,4,Country_21,English,Primary,Teaching,9,5,0.51,1,Medium,0.82
3761,3,Country_53,Dari,None,Healthcare,2,1,0.4,0,Low,0.61
3762,8,Country_94,Urdu,None,Agriculture,18,5,0.26,0,Low,0.93
3763,8,Country_104,Arabic,Bachelor,Agriculture,14,3,0.07,0,Low,0.13
3764,6,Country_25,Urdu,Master,Engineering,12,3,0.53,1,Medium,0.6
3765,8,Country_68,Swahili,Secondary,Healthcare,20,3,0.89,1,High,0.56
3766,5,Country_88,Urdu,Master,Logistics,0,1,0.65,0,Low,0.07
3767,8,Country_27,English,Bachelor,Engineering,22,2,0.78,1,Medium,0.93
3768,1,Country_83,English,Secondary,Engineering,17,5,0.76,1,High,0.57
3769,8,Country_33,English,Primary,Teaching,2,5,0.72,1,Medium,0.59
3770,6,Country_12,Urdu,Secondary,Teaching,24,1,0.78,1,Medium,0.18
3771,3,Country_4,Arabic,Bachelor,Retail,11,3,0.94,0,Low,0.04
3772,6,Country_61,Swahili,Secondary,Healthcare,8,3,0.14,1,High,0.66
3773,5,Country_28,Swahili,None,Agriculture,10,5,0.03,1,Low,0.83
3774,5,Country_8,Urdu,Bachelor,Engineering,12,4,0.49,0,High,0.88
3775,4,Country_38,Urdu,Master,Teaching,12,4,0.98,0,High,0.4
3776,5,Country_22,Arabic,Primary,Engineering,16,4,0.3,1,Low,0.75
3777,8,Country_22,French,Primary,IT,1,3,0.31,1,High,0.56
3778,8,Country_63,French,Master,Healthcare,16,1,0.68,1,Medium,0.91
3779,7,Country_47,Urdu,None,Plumbing,9,4,0.84,0,Low,0.04
3780,2,Country_53,English,Primary,Teaching,2,2,0.76,1,Medium,0.02
3781,1,Country_38,English,Master,Agriculture,21,2,0.04,1,Low,0.29
3782,4,Country_51,Swahili,Primary,Retail,14,1,0.54,1,High,0.34
3783,3,Country_69,Arabic,Bachelor,Plumbing,8,4,0.62,0,High,0.38
3784,2,Country_62,English,Primary,Engineering,24,5,0.39,0,Medium,0.91
3785,4,Country_113,English,Secondary,Plumbing,4,5,0.46,0,Low,0.5
3786,7,Country_102,Arabic,Secondary,Construction,10,3,0.52,0,Medium,0.8
3787,5,Country_26,Urdu,Primary,Teaching,13,3,0.44,1,Medium,0.17
3788,5,Country_109,Swahili,Bachelor,IT,1,5,0.22,0,High,0.01
3789,2,Country_2,Swahili,Bachelor,IT,10,5,0.27,0,Low,0.38
3790,3,Country_13,Arabic,Primary,IT,23,3,0.87,1,Medium,0.18
3791,4,Country_45,Swahili,Secondary,Logistics,14,4,0.86,0,Medium,0.51
3792,8,Country_1,Swahili,Bachelor,IT,14,3,0.44,1,Low,0.88
3793,7,Country_45,Swahili,Master,Agriculture,22,5,0.1,0,Low,0.51
3794,4,Country_77,English,Bachelor,Plumbing,9,4,0.08,0,Medium,0.25
3795,8,Country_51,Spanish,Primary,Logistics,23,4,0.33,1,Low,0.87
3796,5,Country_51,Swahili,Secondary,IT,1,1,0.12,0,High,0.15
3797,4,Country_21,English,Bachelor,Engineering,19,2,0.4,0,Low,0.29
3798,6,Country_40,Dari,None,Carpentry,16,2,0.71,0,Medium,0.86
3799,1,Country_28,Spanish,None,Construction,4,3,0.18,1,Medium,0.85
3800,5,Country_17,Urdu,None,Healthcare,5,5,0.55,1,Medium,0.68
3801,1,Country_83,Swahili,Primary,Teaching,8,5,0.11,1,High,0.29
3802,4,Country_28,Dari,None,Retail,23,5,0.6,1,Low,0.9
3803,2,Country_100,French,Bachelor,Teaching,25,4,0.65,0,Medium,0.79
3804,2,Country_72,Arabic,Bachelor,IT,1,1,0.36,1,High,0.99
3805,4,Country_69,French,Primary,Agriculture,6,4,0.52,1,High,0.3
3806,6,Country_21,Arabic,Secondary,IT,5,3,0.62,0,Medium,0.84
3807,5,Country_118,Spanish,Master,Healthcare,1,5,0.99,1,Low,0.84
3808,4,Country_57,French,Bachelor,Agriculture,20,4,0.17,1,Low,0.39
3809,2,Country_26,Arabic,Bachelor,IT,8,2,0.52,1,Low,0.15
3810,5,Country_10,Dari,Bachelor,Plumbing,25,2,0.0,1,High,0.34
3811,3,Country_85,Swahili,Secondary,IT,25,4,0.88,1,High,0.45
3812,1,Country_23,French,Master,Logistics,16,4,1.0,0,High,0.31
3813,4,Country_39,Spanish,Secondary,IT,11,1,0.21,0,Low,0.17
3814,6,Country_40,English,None,Retail,17,3,0.81,1,High,0.21
3815,4,Country_47,Dari,Secondary,Teaching,22,5,0.44,0,Medium,0.26
3816,1,Country_75,Swahili,Bachelor,Construction,18,4,0.18,0,Low,0.49
3817,2,Country_35,English,Master,Engineering,19,1,0.59,1,Low,0.79
3818,3,Country_72,French,Bachelor,Plumbing,25,3,0.27,1,Medium,1.0
3819,7,Country_76,Spanish,None,Plumbing,22,5,0.48,1,Medium,0.53
3820,4,Country_51,Swahili,Primary,Teaching,16,1,0.73,0,High,0.51
3821,1,Country_108,French,Secondary,IT,7,1,0.98,0,High,0.99
3822,4,Country_50,English,Bachelor,Logistics,15,3,0.59,1,Medium,0.61
3823,4,Country_97,Arabic,Primary,Construction,22,2,0.54,1,High,0.51
3824,1,Country_89,French,None,Construction,20,1,0.56,0,Medium,0.45
3825,2,Country_45,English,Primary,Plumbing,6,1,0.94,0,High,0.34
3826,8,Country_15,French,Primary,Logistics,5,3,0.07,1,Medium,0.89
3827,1,Country_20,French,Secondary,Construction,16,4,0.69,1,Medium,0.69
3828,8,Country_43,Dari,None,Logistics,1,2,0.3,1,Low,0.51
3829,4,Country_102,Arabic,Master,Carpentry,10,3,0.25,0,High,0.5
3830,4,Country_6,English,Secondary,Healthcare,19,2,0.33,1,High,0.2
3831,8,Country_120,Swahili,None,Retail,3,1,0.01,0,Medium,0.69
3832,4,Country_65,English,None,Logistics,24,1,0.01,0,Low,0.31
3833,4,Country_115,French,Secondary,Carpentry,2,1,0.45,0,Medium,0.49
3834,5,Country_92,Dari,Bachelor,Logistics,2,4,0.24,1,High,0.82
3835,1,Country_63,French,Bachelor,Carpentry,14,3,0.99,1,Low,0.47
3836,1,Country_22,Urdu,Master,Engineering,24,1,0.59,1,High,0.15
3837,2,Country_57,Swahili,Bachelor,Agriculture,7,2,0.93,0,Medium,0.81
3838,3,Country_67,Dari,Secondary,Carpentry,7,3,0.1,1,Low,0.54
3839,3,Country_80,Arabic,Primary,Logistics,10,1,0.2,1,Medium,0.71
3840,8,Country_60,Urdu,Master,Retail,2,5,0.32,1,Medium,0.43
3841,8,Country_63,English,Primary,Carpentry,17,2,0.14,0,High,0.71
3842,3,Country_110,Arabic,Secondary,Construction,10,1,0.87,0,High,0.08
3843,5,Country_101,Dari,Master,Logistics,20,3,0.04,0,Medium,0.59
3844,5,Country_84,English,Primary,Teaching,15,4,0.74,1,Low,0.77
3845,3,Country_7,Arabic,Secondary,Healthcare,18,3,0.52,0,High,0.46
3846,8,Country_120,Spanish,Secondary,Logistics,24,1,0.74,0,Medium,0.48
3847,8,Country_61,Swahili,Master,Agriculture,11,4,0.9,1,Low,0.09
3848,8,Country_106,Swahili,Bachelor,Logistics,13,3,0.52,0,High,0.44
3849,1,Country_11,Urdu,Master,Healthcare,18,1,0.32,0,High,0.68
3850,8,Country_95,French,Primary,Logistics,13,4,0.06,1,Medium,0.49
3851,7,Country_62,French,Master,Engineering,8,4,0.46,0,Medium,0.84
3852,1,Country_113,French,None,Construction,25,3,0.97,0,High,0.69
3853,3,Country_11,Spanish,Bachelor,Engineering,15,4,1.0,1,Low,0.11
3854,8,Country_106,French,Secondary,Carpentry,19,5,0.21,0,Medium,0.96
3855,4,Country_18,English,None,Logistics,4,1,0.46,1,Medium,0.77
3856,7,Country_66,Dari,Master,Retail,8,5,0.5,1,Medium,0.36
3857,8,Country_21,Arabic,Primary,Teaching,18,3,0.39,1,Low,0.03
3858,3,Country_15,French,Secondary,Plumbing,16,3,0.31,0,Low,0.55
3859,1,Country_57,Arabic,Master,Retail,8,3,0.72,1,High,0.66
3860,6,Country_81,Spanish,Master,Construction,23,5,0.89,1,High,0.72
3861,5,Country_8,French,None,IT,11,3,0.78,0,Low,0.42
3862,2,Country_41,English,None,Logistics,19,2,0.86,0,High,0.49
3863,6,Country_3,English,Primary,Retail,20,2,0.04,1,Low,0.61
3864,2,Country_116,French,Secondary,Retail,10,5,0.07,1,Low,0.87
3865,2,Country_115,Urdu,Secondary,Engineering,19,5,0.85,1,Medium,0.4
3866,1,Country_64,French,Bachelor,Carpentry,8,3,0.46,1,Low,0.14
3867,3,Country_71,Arabic,None,Engineering,17,5,0.77,1,Low,0.57
3868,6,Country_38,French,Secondary,Construction,10,1,0.06,0,Low,0.16
3869,7,Country_95,Dari,None,Carpentry,0,1,0.99,0,High,0.77
3870,2,Country_31,Spanish,Bachelor,Logistics,23,3,0.97,0,Low,0.91
3871,5,Country_39,Dari,Secondary,Agriculture,1,4,0.56,0,Low,0.31
3872,1,Country_65,English,None,IT,9,5,0.93,0,Medium,0.76
3873,1,Country_52,English,Secondary,Carpentry,4,2,0.93,0,High,0.85
3874,7,Country_53,Spanish,Primary,Healthcare,25,5,0.09,0,Low,0.37
3875,6,Country_10,French,Bachelor,Logistics,8,5,0.32,1,Medium,0.03
3876,7,Country_22,Spanish,Master,Logistics,11,5,0.74,1,Low,0.76
3877,2,Country_114,Arabic,None,Healthcare,7,3,0.88,0,Low,0.57
3878,3,Country_103,English,Bachelor,Logistics,22,3,0.18,0,Medium,0.27
3879,4,Country_51,Dari,None,Plumbing,13,3,0.25,1,Low,0.34
3880,1,Country_49,Dari,Secondary,Carpentry,11,2,0.1,1,High,0.5
3881,1,Country_47,Spanish,Bachelor,Construction,4,4,0.34,0,Medium,0.47
3882,7,Country_23,French,Master,Engineering,17,5,0.59,0,High,0.34
3883,5,Country_32,Dari,Primary,Teaching,6,3,0.38,0,High,0.37
3884,3,Country_65,Spanish,Primary,Retail,4,5,0.35,1,Low,0.58
3885,4,Country_101,Arabic,Master,Plumbing,8,2,0.91,0,Low,0.35
3886,7,Country_34,Dari,Bachelor,Plumbing,3,3,0.52,0,High,0.46
3887,6,Country_22,French,Primary,Engineering,22,3,0.5,1,Medium,0.72
3888,1,Country_96,Dari,Secondary,Retail,12,4,0.05,0,Medium,0.14
3889,6,Country_61,English,Secondary,Engineering,22,1,0.41,0,Medium,0.99
3890,1,Country_47,Swahili,Master,Engineering,2,4,0.36,0,Medium,0.19
3891,1,Country_43,Urdu,None,IT,23,1,0.87,1,Low,0.04
3892,6,Country_80,Swahili,Secondary,Retail,23,2,0.96,1,Medium,0.4
3893,7,Country_31,Arabic,None,Teaching,17,2,0.65,0,Low,0.62
3894,2,Country_38,Urdu,Secondary,Engineering,20,5,0.73,1,High,0.4
3895,8,Country_45,Swahili,Primary,Plumbing,13,1,0.12,0,Medium,0.89
3896,1,Country_80,Arabic,Bachelor,Construction,20,3,0.88,0,Medium,0.24
3897,7,Country_73,Arabic,Primary,Engineering,7,3,0.54,0,Low,0.07
3898,2,Country_53,Dari,Master,Agriculture,7,5,0.53,0,High,0.91
3899,4,Country_26,French,Master,Healthcare,21,1,0.65,0,Medium,0.89
3900,5,Country_33,Spanish,Primary,Plumbing,25,5,0.06,0,High,0.87
3901,1,Country_112,Swahili,Primary,Logistics,0,4,0.17,0,Low,0.99
3902,6,Country_78,Arabic,None,Teaching,10,2,0.33,1,High,0.51
